id,prob
32717,NA
32718,0.028195913
32719,NA
32720,0.066001449
32721,0.060489591
32722,0.076701985
32723,0.110287162
32724,0.038346607
32725,0.028147043
32726,NA
32727,0.02067742
32728,0.035690862
32729,NA
32730,0.040095699
32731,NA
32732,0.061428024
32733,0.051203039
32734,0.076623572
32735,0.043698059
32736,0.07472159
32737,NA
32738,0.081414487
32739,0.120017079
32740,0.049625715
32741,0.035185308
32742,0.065889582
32743,0.081374939
32744,NA
32745,0.070207881
32746,NA
32747,NA
32748,0.019586666
32749,0.022127461
32750,0.060915015
32751,0.061557219
32752,0.042439441
32753,0.053100179
32754,0.091768525
32755,NA
32756,0.028746466
32757,NA
32758,0.050327974
32759,0.080345581
32760,0.093179471
32761,0.194171072
32762,0.069582555
32763,NA
32764,0.029992005
32765,NA
32766,NA
32767,0.07616942
32768,NA
32769,0.041956467
32770,0.14769398
32771,0.042155858
32772,0.034404772
32773,0.076705062
32774,NA
32775,0.104463322
32776,0.105507789
32777,0.043172857
32778,0.064990759
32779,0.091394081
32780,0.125780285
32781,0.132595471
32782,0.078261057
32783,NA
32784,0.014832776
32785,0.035543999
32786,NA
32787,0.03301687
32788,0.04072569
32789,NA
32790,0.075352646
32791,NA
32792,NA
32793,0.059240975
32794,0.107929314
32795,0.058292852
32796,0.02768084
32797,0.082817755
32798,0.075091063
32799,NA
32800,NA
32801,0.039235591
32802,0.11134637
32803,NA
32804,0.078976199
32805,0.076395574
32806,0.044849623
32807,0.132993436
32808,0.034595987
32809,0.065137314
32810,0.03518831
32811,0.032229303
32812,0.031038043
32813,NA
32814,0.077921137
32815,0.029435979
32816,0.063588749
32817,NA
32818,0.206504869
32819,0.047441691
32820,0.022608865
32821,NA
32822,0.041591873
32823,0.059492919
32824,0.067042053
32825,0.025065937
32826,0.096055565
32827,0.034815778
32828,NA
32829,0.070394835
32830,0.083510062
32831,0.121053771
32832,0.04542727
32833,0.027876441
32834,0.051652936
32835,NA
32836,0.193364694
32837,0.041919609
32838,NA
32839,0.045554143
32840,0.066199761
32841,0.026849109
32842,NA
32843,NA
32844,0.023397
32845,0.057791325
32846,0.034556784
32847,0.084433496
32848,0.030499986
32849,0.08056246
32850,0.086423479
32851,0.030125097
32852,NA
32853,NA
32854,0.063709332
32855,NA
32856,0.03554736
32857,0.070249516
32858,NA
32859,0.051967045
32860,0.028612548
32861,NA
32862,NA
32863,0.18553324
32864,0.003983151
32865,0.098586173
32866,0.038934956
32867,0.212170482
32868,0.04919385
32869,0.125831158
32870,0.036578834
32871,0.025220376
32872,0.083672977
32873,0.051216441
32874,0.059634182
32875,0.034324377
32876,0.075460105
32877,0.057182473
32878,NA
32879,0.020520058
32880,0.052746767
32881,0.025407229
32882,NA
32883,0.119488627
32884,0.034039746
32885,NA
32886,0.030567653
32887,0.053985221
32888,0.096323527
32889,0.064007543
32890,NA
32891,0.069933292
32892,0.076358268
32893,0.031595903
32894,NA
32895,NA
32896,0.045578111
32897,0.062263381
32898,0.08982237
32899,0.032215143
32900,0.06909787
32901,0.05111098
32902,NA
32903,NA
32904,NA
32905,0.073606698
32906,0.058593827
32907,0.020587389
32908,NA
32909,0.019144448
32910,0.032218955
32911,0.339557648
32912,0.101835227
32913,0.063461811
32914,0.087418862
32915,0.051587046
32916,0.101004179
32917,0.086226968
32918,0.043752492
32919,0.02179935
32920,0.095344835
32921,0.064613575
32922,0.081489011
32923,NA
32924,NA
32925,0.027201425
32926,0.007211676
32927,0.074629691
32928,0.026962548
32929,0.073077378
32930,0.083198796
32931,NA
32932,0.141848097
32933,NA
32934,0.153451293
32935,0.026661979
32936,0.124774342
32937,0.037503031
32938,0.126149595
32939,0.052756102
32940,NA
32941,NA
32942,0.036801789
32943,0.151495134
32944,0.031627293
32945,NA
32946,0.10600531
32947,0.096308885
32948,0.062499213
32949,0.031972835
32950,0.032751618
32951,0.041804208
32952,0.134320032
32953,0.033691478
32954,NA
32955,0.065519526
32956,0.029818611
32957,0.068445596
32958,0.050530613
32959,0.040806715
32960,0.091591104
32961,0.026649713
32962,0.08912901
32963,0.041478359
32964,NA
32965,0.020791181
32966,0.071893217
32967,0.027414549
32968,0.018913834
32969,0.178359463
32970,0.05432577
32971,NA
32972,NA
32973,NA
32974,0.055048685
32975,NA
32976,0.038951966
32977,0.038943803
32978,0.129841283
32979,0.019454103
32980,NA
32981,0.053592703
32982,0.095223157
32983,0.097358804
32984,0.033626975
32985,0.092620591
32986,0.059804739
32987,NA
32988,0.02876378
32989,0.051614502
32990,NA
32991,NA
32992,0.061592478
32993,NA
32994,0.075286511
32995,NA
32996,0.128161552
32997,0.055228008
32998,0.049846163
32999,0.045444585
33000,0.079499442
33001,0.105066141
33002,0.046360785
33003,0.050327851
33004,0.074340105
33005,NA
33006,0.060793269
33007,0.086150778
33008,0.054041769
33009,NA
33010,0.028482942
33011,0.062860706
33012,NA
33013,0.031052883
33014,0.069343845
33015,0.070532155
33016,NA
33017,0.084467984
33018,0.059360371
33019,NA
33020,NA
33021,0.348266966
33022,0.06431214
33023,0.106543594
33024,0.04927893
33025,0.030386841
33026,0.090095159
33027,0.037741363
33028,0.075149265
33029,0.025509219
33030,0.072078448
33031,0.052747043
33032,0.037664857
33033,NA
33034,0.037200221
33035,0.041976109
33036,0.091837907
33037,0.05104831
33038,0.082146652
33039,NA
33040,NA
33041,NA
33042,0.12105271
33043,0.062357611
33044,0.090605978
33045,0.097187711
33046,0.083994388
33047,0.031666986
33048,NA
33049,0.082852403
33050,0.064345081
33051,NA
33052,0.067490803
33053,0.049401683
33054,0.089191536
33055,0.030930489
33056,0.081097969
33057,0.088101151
33058,NA
33059,0.026616127
33060,0.071079746
33061,0.089519069
33062,NA
33063,0.110320061
33064,NA
33065,0.080148769
33066,0.023636798
33067,0.056933793
33068,0.073962188
33069,0.077401553
33070,0.02616097
33071,0.026689725
33072,0.04748219
33073,0.040751833
33074,0.084365557
33075,NA
33076,0.063294628
33077,0.074652887
33078,NA
33079,0.058221077
33080,0.037212607
33081,0.051010072
33082,NA
33083,0.051560301
33084,0.067126068
33085,0.074252186
33086,0.047990856
33087,0.076038209
33088,0.057492055
33089,0.062476563
33090,0.067825011
33091,0.034062175
33092,0.01838932
33093,0.068607631
33094,NA
33095,0.026803608
33096,0.025996943
33097,0.050804013
33098,NA
33099,0.105249115
33100,0.038641006
33101,0.068212768
33102,NA
33103,0.02939411
33104,0.030326308
33105,0.046200857
33106,0.030486713
33107,0.041471239
33108,0.0529488
33109,0.03453069
33110,NA
33111,NA
33112,0.124948446
33113,NA
33114,0.058737277
33115,0.063816446
33116,0.022684564
33117,NA
33118,0.057014957
33119,0.159984601
33120,0.081594468
33121,0.052459054
33122,NA
33123,0.08354872
33124,NA
33125,NA
33126,0.060889304
33127,NA
33128,0.057524384
33129,0.139905973
33130,0.076632394
33131,0.050509732
33132,0.031303962
33133,0.197522541
33134,0.071255389
33135,0.413791501
33136,0.026285095
33137,NA
33138,NA
33139,0.021633288
33140,0.032231966
33141,0.044787629
33142,0.32256392
33143,0.035654744
33144,0.04795301
33145,0.116715075
33146,0.064849144
33147,0.117825302
33148,NA
33149,0.054946894
33150,NA
33151,0.084697529
33152,NA
33153,NA
33154,0.065605289
33155,0.073945818
33156,0.025063147
33157,0.146230522
33158,0.0422716
33159,0.077125467
33160,0.03893537
33161,0.104119512
33162,0.035294025
33163,0.097961632
33164,0.100192285
33165,0.045196405
33166,NA
33167,NA
33168,0.988257916
33169,0.073761997
33170,NA
33171,NA
33172,0.180153424
33173,0.140280743
33174,0.029158114
33175,0.039130322
33176,0.033365387
33177,0.06304294
33178,0.071184008
33179,0.030067863
33180,NA
33181,0.069451529
33182,0.03125966
33183,NA
33184,0.069009782
33185,0.04586135
33186,0.059542331
33187,0.043368704
33188,0.048608314
33189,0.099763446
33190,NA
33191,0.046976353
33192,0.075739338
33193,NA
33194,0.080149909
33195,NA
33196,0.039089373
33197,0.098245925
33198,0.107605293
33199,0.027023711
33200,0.055985873
33201,0.127893812
33202,0.060052079
33203,0.031591891
33204,0.051930702
33205,0.132375231
33206,0.107697573
33207,0.045215536
33208,0.027180952
33209,NA
33210,0.037320407
33211,0.147616746
33212,0.10504052
33213,0.046062045
33214,NA
33215,NA
33216,0.06451967
33217,0.060752568
33218,NA
33219,0.054503479
33220,0.033857946
33221,0.037932465
33222,0.023465466
33223,0.062249563
33224,0.106738326
33225,NA
33226,0.03911572
33227,0.028162146
33228,0.045750527
33229,0.025595017
33230,0.086157912
33231,0.05637371
33232,0.027560798
33233,0.048709197
33234,0.03611331
33235,0.032387198
33236,NA
33237,0.26380958
33238,0.042129294
33239,NA
33240,0.101612604
33241,0.051908102
33242,0.027086768
33243,NA
33244,0.090461084
33245,0.100794024
33246,0.080907629
33247,0.06627348
33248,0.295237866
33249,0.026906495
33250,0.070264438
33251,0.09688068
33252,NA
33253,NA
33254,NA
33255,0.05797317
33256,0.042904531
33257,0.083599601
33258,0.074432497
33259,0.051053831
33260,0.051843884
33261,0.09609237
33262,0.04295081
33263,NA
33264,0.060688035
33265,0.055674331
33266,NA
33267,0.02846999
33268,0.083586533
33269,0.159885813
33270,0.052263533
33271,0.010382239
33272,0.201781495
33273,0.034446156
33274,0.059099262
33275,0.099249913
33276,NA
33277,0.043839028
33278,0.058545608
33279,0.059005063
33280,NA
33281,NA
33282,0.029409614
33283,0.022593058
33284,NA
33285,0.058809897
33286,NA
33287,NA
33288,0.049619781
33289,NA
33290,0.045706119
33291,0.041944656
33292,0.076095518
33293,0.090639032
33294,0.091787557
33295,0.065096375
33296,0.074321722
33297,0.082758914
33298,NA
33299,0.045518901
33300,0.041643476
33301,0.026097572
33302,NA
33303,0.058292846
33304,NA
33305,0.073543253
33306,0.06728583
33307,0.030316195
33308,0.104165219
33309,0.028002769
33310,0.065237309
33311,0.045961495
33312,0.04717292
33313,0.023839796
33314,0.028422686
33315,0.050760522
33316,0.105388611
33317,0.18139033
33318,0.092181368
33319,0.079980783
33320,NA
33321,0.075051201
33322,0.028858316
33323,0.027810993
33324,0.029468512
33325,0.078751789
33326,0.107374268
33327,0.108629004
33328,0.091936779
33329,0.090221944
33330,0.039145781
33331,0.0458053
33332,0.475022516
33333,0.047619398
33334,0.034921867
33335,0.10750292
33336,0.06321543
33337,0.031142277
33338,0.053568929
33339,0.051830259
33340,0.041570049
33341,0.024018011
33342,0.023451994
33343,0.033842252
33344,0.212726576
33345,0.047212651
33346,NA
33347,0.059017646
33348,NA
33349,NA
33350,0.029908441
33351,0.044951922
33352,0.019835252
33353,NA
33354,0.031458231
33355,0.058468832
33356,0.078490247
33357,0.024860622
33358,0.037849378
33359,0.07579855
33360,0.049383424
33361,0.024584733
33362,0.042314705
33363,0.127283849
33364,0.036620631
33365,NA
33366,NA
33367,0.099277803
33368,0.172653692
33369,0.159861903
33370,0.046041706
33371,0.047668817
33372,0.04312519
33373,0.101083164
33374,NA
33375,0.02350076
33376,0.018829848
33377,0.057038449
33378,0.088742873
33379,0.055264326
33380,0.049072483
33381,0.06352548
33382,NA
33383,0.123736173
33384,NA
33385,0.035512229
33386,NA
33387,0.04135618
33388,0.065529057
33389,0.075448242
33390,0.083253441
33391,NA
33392,0.03920729
33393,0.035196938
33394,0.03214002
33395,0.022387588
33396,0.058079232
33397,0.080367427
33398,0.026606682
33399,NA
33400,0.089680009
33401,0.065483212
33402,0.07376513
33403,0.033235526
33404,0.056363161
33405,0.042781664
33406,NA
33407,0.03496208
33408,0.049427289
33409,0.118985945
33410,0.025341003
33411,0.067467157
33412,0.040285535
33413,0.070694104
33414,NA
33415,0.05236446
33416,0.053956896
33417,0.059786505
33418,0.08851134
33419,0.097289643
33420,0.054155899
33421,0.024015992
33422,0.070979497
33423,0.064720721
33424,0.032784322
33425,NA
33426,0.102137677
33427,0.051632257
33428,0.062671511
33429,NA
33430,0.041307269
33431,0.03162791
33432,0.029425967
33433,NA
33434,0.078122761
33435,0.053348045
33436,0.048846388
33437,NA
33438,0.106149766
33439,0.054478071
33440,0.150922765
33441,NA
33442,0.041265059
33443,0.077425062
33444,0.034029108
33445,0.034813128
33446,NA
33447,0.208305713
33448,0.049573326
33449,NA
33450,NA
33451,0.057679218
33452,0.027025262
33453,0.026140541
33454,0.077005096
33455,0.093240298
33456,NA
33457,0.034899889
33458,0.056800276
33459,0.021675708
33460,NA
33461,0.02487847
33462,0.056033301
33463,NA
33464,0.078283728
33465,0.055225366
33466,0.028946701
33467,0.03945979
33468,0.07215394
33469,0.104612625
33470,0.067744493
33471,0.038059503
33472,NA
33473,0.041318024
33474,0.046164054
33475,0.04551818
33476,0.106588383
33477,0.047202356
33478,0.147090763
33479,0.02615835
33480,0.043935758
33481,0.038264579
33482,0.035819182
33483,0.028772163
33484,0.033701385
33485,0.091460209
33486,NA
33487,NA
33488,0.029642648
33489,0.820218244
33490,0.091818457
33491,0.026477956
33492,0.071552644
33493,0.056572139
33494,0.055334464
33495,0.035003107
33496,0.107467426
33497,0.033811709
33498,0.033983038
33499,0.047181303
33500,NA
33501,0.040550106
33502,NA
33503,NA
33504,0.034089355
33505,0.047054359
33506,NA
33507,0.098791766
33508,0.003454053
33509,0.061434505
33510,NA
33511,0.080612064
33512,0.075611481
33513,0.047190212
33514,0.116809705
33515,0.095302621
33516,0.045636517
33517,0.031928908
33518,0.119563659
33519,0.036453311
33520,0.074661823
33521,0.02610924
33522,0.028485514
33523,0.093239215
33524,0.037206792
33525,0.069366598
33526,NA
33527,0.137825989
33528,0.052059443
33529,NA
33530,0.051237029
33531,0.127537247
33532,0.069686497
33533,0.017952265
33534,NA
33535,NA
33536,0.090138236
33537,0.056520326
33538,0.032610074
33539,0.06691106
33540,0.125155734
33541,0.066053723
33542,0.032708987
33543,0.110008213
33544,0.051435018
33545,NA
33546,0.079670617
33547,0.060657302
33548,0.045788538
33549,0.027046127
33550,0.044937912
33551,0.036230441
33552,0.163689259
33553,0.066886547
33554,0.035950205
33555,0.13898404
33556,0.039972729
33557,0.147170906
33558,0.062317146
33559,0.09675916
33560,0.048465759
33561,0.033013976
33562,0.031213474
33563,0.090227784
33564,0.068124186
33565,0.038977108
33566,0.051659026
33567,NA
33568,0.030735588
33569,0.073481165
33570,0.058573574
33571,0.092677525
33572,0.052176645
33573,0.009757488
33574,0.032944652
33575,0.089219242
33576,0.041470527
33577,0.062078216
33578,0.065857054
33579,0.043226403
33580,0.18311063
33581,0.033243564
33582,0.070813122
33583,0.033107449
33584,NA
33585,0.118423811
33586,0.092508141
33587,0.034054034
33588,0.107497663
33589,NA
33590,0.028752977
33591,0.077681663
33592,0.054621861
33593,NA
33594,0.033107535
33595,0.037484244
33596,0.052774611
33597,0.05510581
33598,0.064704389
33599,0.037667751
33600,0.035463735
33601,0.036003399
33602,0.025219653
33603,0.07955865
33604,0.081141469
33605,0.080089733
33606,0.024060539
33607,NA
33608,NA
33609,0.098940631
33610,0.045229344
33611,0.045198535
33612,0.043731781
33613,NA
33614,0.099841114
33615,0.021923481
33616,0.035442094
33617,0.057909625
33618,0.024503009
33619,NA
33620,0.033881636
33621,0.347332699
33622,0.061101228
33623,0.043022048
33624,0.083253084
33625,NA
33626,0.082552243
33627,0.049831997
33628,0.049478034
33629,0.083737785
33630,0.078703213
33631,0.032533624
33632,0.183434575
33633,0.018759805
33634,0.043808166
33635,0.026525935
33636,0.032853627
33637,0.084868095
33638,0.055218891
33639,NA
33640,0.08231903
33641,0.40762252
33642,0.040314681
33643,0.145064652
33644,0.0978602
33645,0.054551433
33646,0.048327516
33647,0.094603138
33648,0.052407706
33649,0.079395253
33650,NA
33651,0.060926067
33652,0.031602647
33653,0.085567179
33654,NA
33655,NA
33656,0.058124638
33657,0.0984064
33658,0.079998841
33659,NA
33660,0.451960479
33661,0.043883121
33662,0.034959279
33663,0.095598759
33664,0.047084745
33665,0.079022191
33666,0.016829188
33667,0.038782452
33668,0.042119541
33669,0.067258201
33670,0.090325733
33671,NA
33672,0.086342622
33673,0.064787344
33674,0.084415832
33675,0.043461201
33676,0.053076498
33677,0.066841709
33678,0.078532587
33679,0.101527218
33680,0.054006089
33681,0.123994486
33682,0.186737241
33683,0.034096505
33684,0.019256183
33685,0.087549669
33686,0.08612649
33687,0.057912092
33688,0.028013027
33689,0.073090049
33690,NA
33691,0.070077579
33692,0.038513757
33693,NA
33694,0.032705821
33695,0.223611421
33696,0.110892036
33697,0.065385141
33698,0.053887611
33699,NA
33700,0.022087027
33701,0.029491083
33702,0.140580103
33703,0.071925919
33704,0.17425493
33705,0.023181246
33706,0.034133835
33707,0.074271626
33708,0.059604193
33709,NA
33710,NA
33711,NA
33712,0.073743593
33713,NA
33714,0.073801315
33715,0.027661794
33716,NA
33717,NA
33718,0.080565451
33719,0.037776849
33720,0.015197851
33721,0.024764138
33722,NA
33723,0.061041797
33724,0.029665832
33725,0.09157396
33726,NA
33727,0.032469519
33728,0.030401449
33729,0.044213903
33730,0.114919903
33731,0.047882179
33732,NA
33733,0.021288498
33734,0.081231851
33735,NA
33736,0.267404761
33737,0.083699765
33738,0.071988268
33739,0.117903852
33740,0.039692258
33741,0.019353007
33742,NA
33743,0.048123879
33744,0.107706483
33745,0.021544774
33746,0.097555235
33747,0.018928613
33748,0.057615547
33749,0.126301913
33750,0.044182991
33751,NA
33752,0.119433974
33753,NA
33754,0.042340319
33755,0.045202963
33756,NA
33757,0.053586604
33758,0.048762341
33759,0.061743872
33760,0.039161849
33761,0.039106509
33762,0.136614521
33763,0.022539501
33764,0.045823275
33765,NA
33766,0.022014197
33767,NA
33768,0.035063087
33769,0.026478371
33770,NA
33771,0.03457226
33772,0.059256006
33773,0.042880437
33774,0.032674029
33775,0.071234109
33776,0.058047743
33777,0.063928912
33778,0.04762669
33779,0.041786871
33780,0.040054977
33781,0.054988974
33782,0.060453905
33783,0.09743872
33784,0.059055156
33785,0.057162308
33786,NA
33787,NA
33788,0.057152167
33789,0.007518345
33790,0.146148747
33791,0.047993067
33792,0.073916488
33793,0.020229564
33794,0.195251761
33795,0.034569578
33796,NA
33797,NA
33798,0.027272366
33799,0.06871418
33800,0.024627152
33801,0.082193004
33802,NA
33803,0.042603899
33804,0.042517947
33805,0.096351743
33806,0.003119496
33807,0.037852826
33808,NA
33809,0.038787044
33810,0.04147463
33811,0.053728701
33812,0.066644746
33813,0.02642814
33814,0.0417017
33815,0.052940335
33816,0.042937837
33817,0.067617359
33818,NA
33819,0.071659998
33820,NA
33821,0.031989902
33822,0.034803162
33823,0.083567749
33824,0.042855187
33825,NA
33826,0.555200866
33827,0.025486965
33828,0.107188897
33829,0.083106698
33830,NA
33831,0.043518924
33832,0.147791034
33833,NA
33834,0.048628123
33835,0.035573337
33836,0.068969782
33837,NA
33838,0.025133744
33839,0.062679919
33840,0.097565038
33841,0.156796003
33842,0.040965222
33843,0.090326746
33844,0.053900651
33845,0.055155309
33846,0.024236336
33847,0.07169266
33848,0.054061639
33849,NA
33850,0.053343732
33851,0.035174885
33852,NA
33853,0.103383716
33854,0.044132512
33855,NA
33856,0.101626767
33857,0.042187166
33858,0.028502374
33859,0.024775755
33860,NA
33861,NA
33862,0.096067998
33863,0.110879949
33864,0.026703048
33865,0.042889115
33866,0.111619614
33867,0.146109806
33868,0.041882038
33869,0.039182306
33870,NA
33871,0.068808113
33872,0.081575665
33873,0.065330369
33874,NA
33875,0.062770545
33876,NA
33877,0.034099605
33878,0.023128734
33879,NA
33880,0.030864631
33881,0.040878028
33882,0.033102392
33883,0.069323276
33884,0.064512967
33885,0.091572592
33886,0.03078503
33887,0.109269998
33888,NA
33889,0.094037111
33890,0.036537355
33891,0.032534364
33892,NA
33893,0.031109036
33894,0.001110336
33895,0.074910858
33896,NA
33897,NA
33898,NA
33899,NA
33900,NA
33901,0.088011378
33902,NA
33903,0.021754574
33904,NA
33905,0.047143751
33906,NA
33907,0.043872477
33908,0.078648393
33909,0.046859652
33910,0.030240599
33911,0.089539346
33912,NA
33913,0.033623357
33914,NA
33915,0.113234236
33916,0.028919451
33917,0.066744276
33918,0.02577632
33919,0.080709923
33920,0.206367614
33921,0.071644174
33922,0.094986016
33923,0.059894765
33924,0.097492473
33925,0.118754415
33926,0.057433521
33927,0.065423383
33928,0.067741977
33929,0.031012524
33930,0.12813069
33931,0.11091715
33932,0.050816976
33933,0.075357272
33934,0.085641744
33935,0.033397126
33936,0.031376706
33937,NA
33938,0.061480949
33939,0.016545405
33940,0.030999736
33941,0.065881199
33942,0.047155962
33943,0.045483937
33944,0.044452776
33945,0.053108734
33946,NA
33947,0.060658025
33948,NA
33949,0.052797012
33950,0.026190372
33951,NA
33952,0.025549374
33953,0.0332198
33954,0.038784424
33955,NA
33956,0.093506824
33957,0.097421298
33958,0.051041043
33959,0.099281599
33960,0.062352425
33961,0.045700747
33962,0.064062215
33963,0.110754697
33964,0.095229983
33965,0.04884509
33966,0.026083227
33967,0.092820267
33968,0.050837398
33969,NA
33970,0.098302773
33971,NA
33972,0.087574181
33973,NA
33974,NA
33975,0.041026957
33976,0.037884396
33977,0.042601606
33978,0.065503254
33979,0.10722288
33980,NA
33981,0.283050159
33982,0.065217054
33983,0.07003456
33984,0.038945187
33985,0.045762193
33986,0.090237167
33987,NA
33988,0.074372772
33989,0.096262445
33990,0.078552143
33991,0.065030867
33992,0.129446418
33993,0.049366837
33994,0.025593764
33995,0.057709877
33996,NA
33997,NA
33998,NA
33999,0.036377333
34000,0.033214612
34001,NA
34002,0.034294053
34003,NA
34004,0.251086801
34005,NA
34006,0.04276517
34007,0.065351951
34008,0.021359533
34009,0.029292154
34010,0.108286977
34011,0.01415811
34012,0.033601412
34013,0.056217062
34014,0.04294792
34015,0.093917508
34016,0.035077758
34017,0.061233033
34018,0.038415982
34019,NA
34020,0.126910197
34021,0.042950242
34022,0.074120495
34023,NA
34024,0.033561534
34025,0.030901087
34026,0.074361312
34027,0.023401366
34028,0.075616478
34029,0.414338279
34030,0.081703957
34031,0.052656279
34032,0.028774382
34033,0.047326848
34034,0.021637542
34035,0.045421365
34036,0.022977451
34037,0.045020457
34038,0.037030055
34039,0.034492341
34040,NA
34041,0.044611258
34042,0.078434842
34043,0.032238492
34044,0.039069675
34045,0.075450361
34046,0.053800599
34047,0.059134156
34048,NA
34049,0.030567986
34050,0.081788051
34051,0.044724154
34052,0.027636805
34053,0.058985406
34054,NA
34055,0.043003956
34056,0.042078071
34057,NA
34058,NA
34059,0.050675156
34060,0.110292829
34061,0.043363593
34062,0.052779817
34063,0.089545698
34064,0.077042258
34065,NA
34066,0.105808902
34067,0.072650407
34068,0.081023991
34069,0.075717219
34070,0.065332229
34071,0.252864429
34072,0.034574203
34073,0.066899435
34074,0.038723757
34075,0.059964671
34076,0.049956443
34077,NA
34078,0.092664999
34079,0.035243797
34080,0.060193218
34081,0.026300114
34082,0.051478115
34083,0.055860409
34084,NA
34085,0.052153297
34086,0.065834411
34087,NA
34088,0.047912947
34089,0.056398088
34090,0.13704191
34091,0.079857365
34092,0.115886258
34093,0.023487365
34094,0.053867843
34095,0.08066437
34096,NA
34097,0.095482665
34098,0.044310114
34099,0.022228386
34100,0.07112231
34101,0.063101692
34102,NA
34103,NA
34104,0.036526778
34105,0.034957116
34106,NA
34107,0.100858005
34108,0.062786894
34109,NA
34110,0.0926073
34111,0.035259725
34112,0.043985058
34113,0.065574482
34114,0.072248467
34115,0.066046285
34116,0.044397481
34117,NA
34118,NA
34119,0.0681566
34120,0.036478433
34121,0.038829489
34122,0.076075121
34123,0.037880755
34124,0.058633453
34125,0.056455221
34126,NA
34127,0.074711891
34128,0.03093915
34129,NA
34130,0.051519507
34131,0.046093459
34132,NA
34133,NA
34134,0.031834603
34135,0.070069045
34136,0.145765785
34137,0.031142704
34138,0.172328967
34139,0.054194281
34140,0.082951924
34141,NA
34142,0.041577435
34143,NA
34144,NA
34145,NA
34146,0.075190493
34147,0.027926382
34148,0.100751684
34149,0.032936513
34150,NA
34151,0.000616188
34152,0.116842459
34153,0.061227782
34154,0.680004412
34155,0.080428485
34156,0.056212607
34157,0.085144744
34158,0.048293552
34159,0.289222046
34160,0.04654791
34161,0.03476273
34162,NA
34163,0.130441389
34164,0.072019948
34165,0.018826913
34166,0.093597551
34167,0.113338769
34168,0.052648499
34169,0.012241885
34170,0.06540682
34171,0.152598462
34172,NA
34173,NA
34174,0.099506915
34175,0.059303526
34176,0.039679339
34177,0.10690215
34178,0.054341093
34179,0.03859404
34180,0.042151539
34181,0.02623961
34182,0.098279785
34183,0.047430924
34184,NA
34185,0.097844409
34186,0.055356693
34187,NA
34188,0.056479599
34189,0.129184748
34190,0.085252547
34191,0.046257428
34192,0.034280903
34193,0.075858216
34194,0.025162251
34195,0.036657037
34196,NA
34197,0.051143286
34198,0.058978844
34199,0.094325354
34200,0.062111225
34201,0.036785392
34202,0.036926505
34203,0.023523919
34204,0.070783545
34205,0.10875551
34206,0.054281903
34207,0.04360672
34208,NA
34209,0.03861225
34210,0.01662301
34211,0.035540818
34212,0.046107124
34213,0.054475906
34214,NA
34215,0.057279333
34216,NA
34217,0.038048549
34218,0.034102747
34219,NA
34220,0.063414594
34221,0.069069639
34222,0.121812225
34223,0.03922311
34224,0.12014239
34225,0.021296222
34226,NA
34227,0.034690519
34228,0.036438977
34229,0.034087276
34230,0.060292479
34231,0.107042526
34232,0.046085498
34233,NA
34234,NA
34235,0.021954318
34236,NA
34237,0.065979596
34238,0.055252091
34239,0.053411017
34240,NA
34241,0.037405566
34242,NA
34243,0.090599269
34244,0.085292836
34245,0.028040449
34246,0.027138384
34247,0.026616023
34248,0.052123752
34249,0.078884644
34250,0.050492715
34251,0.039606504
34252,0.058291459
34253,NA
34254,0.246404558
34255,NA
34256,0.039908179
34257,0.040530725
34258,NA
34259,0.077354655
34260,0.047718719
34261,0.039686688
34262,0.056596333
34263,0.032910196
34264,NA
34265,0.079902652
34266,0.053921924
34267,0.080674713
34268,0.079032117
34269,0.026645184
34270,NA
34271,0.027946572
34272,0.0619291
34273,0.066776509
34274,NA
34275,0.039850936
34276,NA
34277,0.082168521
34278,0.032007246
34279,0.032048396
34280,0.049504776
34281,0.043179691
34282,0.075469238
34283,NA
34284,NA
34285,0.047033154
34286,0.073065774
34287,0.02543498
34288,0.116297998
34289,0.01641527
34290,0.089384391
34291,0.036586451
34292,5.04E-12
34293,0.05644285
34294,0.025843598
34295,0.071881743
34296,0.0560022
34297,NA
34298,0.094155942
34299,0.075298754
34300,0.04674576
34301,0.016772775
34302,0.029126783
34303,0.097891068
34304,0.071996605
34305,0.032283031
34306,0.037582997
34307,NA
34308,NA
34309,0.064611094
34310,0.109533084
34311,0.028208812
34312,0.046389198
34313,NA
34314,0.049582717
34315,NA
34316,NA
34317,0.035421314
34318,0.118407836
34319,0.070303823
34320,NA
34321,NA
34322,0.058198968
34323,0.032272986
34324,0.072476473
34325,NA
34326,0.090311673
34327,0.05734807
34328,0.101926084
34329,0.052267769
34330,NA
34331,NA
34332,0.050454489
34333,0.081390259
34334,0.07787426
34335,NA
34336,0.028813623
34337,NA
34338,0.069940666
34339,0.167030835
34340,NA
34341,NA
34342,NA
34343,NA
34344,NA
34345,NA
34346,0.035273911
34347,0.067303602
34348,0.099206453
34349,0.121875419
34350,NA
34351,0.034977956
34352,0.048462722
34353,0.078721288
34354,0.09576319
34355,0.051813323
34356,0.028933171
34357,0.025280894
34358,0.05627026
34359,NA
34360,NA
34361,0.032560388
34362,0.056197055
34363,0.062198236
34364,0.0589986
34365,0.075373965
34366,NA
34367,NA
34368,NA
34369,0.062720903
34370,0.052816014
34371,0.146919754
34372,NA
34373,NA
34374,0.049455554
34375,0.229091819
34376,0.063419936
34377,0.064088772
34378,NA
34379,0.068821808
34380,0.030727745
34381,NA
34382,0.053312272
34383,0.035866346
34384,0.042825657
